"Data Source","World Development Indicators",

"Last Updated Date","2026-07-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Papua New Guinea","PNG","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.8","","","","","50.4","","49","","","47.2","","","","","44.1","","","","","41.4","","40.5","40","39.3","",
"Poland","POL","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.1","","","","","35.3","","33.4","","","30.8","","","","","27.2","","","","","24","","22.8","22.2","21.7","",
"Pre-demographic dividend","PRE","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5014880343259","","","","","16.9847338121399","","15.7928080506768","","","14.2713451628466","","","","","12.2254532835361","","","","","10.5085710423739","","9.97439070745981","9.72064882378849","9.47303936340881","",
"Puerto Rico (US)","PRI","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.6","","","","","26.8","","25.2","","","23","","","","","19.9","","","","","17.4","","16.4","16","15.6","",
"Portugal","PRT","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5","","","","","24.4","","24.8","","","25.4","","","","","26.4","","","","","27.6","","28","28.4","28.6","",
"Paraguay","PRY","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2","","","","","22.4","","19.6","","","16","","","","","11.5","","","","","8.3","","7.3","6.8","6.4","",
"West Bank and Gaza","PSE","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.5","","","","","28.9","","29.4","","","30.3","","","","","31.9","","","","","33.9","","34.8","35","35.5","",
"Pacific island small states","PSS","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5315112329595","","","","","35.4114101267375","","34.654545049841","","","33.603124295549","","","","","32.1334412482088","","","","","31.008211861973","","30.5852729934197","30.2781966951231","30.177239710279","",
"Post-demographic dividend","PST","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.8654448865087","","","","","31.3939251190332","","29.8259719863354","","","27.597812219331","","","","","24.3286875241094","","","","","21.5693407901615","","20.5795572958168","20.0793295008071","19.6195180835398","",
"French Polynesia","PYF","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8","","","","","12.6","","12.6","","","12.5","","","","","12.5","","","","","12.5","","12.5","12.5","12.5","",
"Romania","ROU","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.7","","","","","36.4","","35.7","","","34.5","","","","","32.8","","","","","31","","30.4","30","29.7","",
"Russian Federation","RUS","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.6","","","","","36.5","","35.4","","","33.5","","","","","31","","","","","28.8","","27.8","27.4","27","",
"Rwanda","RWA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.2","","","","","33","","29.7","","","25","","","","","18.5","","","","","13.3","","11.6","10.8","10.1","",
"South Asia","SAS","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5848984449149","","","","","46.9138834232186","","43.4301844123726","","","38.9631888198087","","","","","32.3316849657226","","","","","27.1008172572323","","25.3375249045149","24.4771067407695","23.6104808866742","",
"Saudi Arabia","SAU","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4","","","","","14.5","","14.5","","","14.6","","","","","14.5","","","","","14.6","","14.7","14.7","14.7","",
"Sudan","SDN","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6","","","","","12.5","","11.4","","","10","","","","","8.1","","","","","6.5","","5.9","5.7","5.4","",
"Singapore","SGP","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1","","","","","16.2","","16","","","15.5","","","","","14.9","","","","","14.3","","14.1","13.9","13.8","",
"Solomon Islands","SLB","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.7","","","","","41.5","","41.1","","","40.5","","","","","39.5","","","","","38.9","","38.6","38.4","38.4","",
"Sierra Leone","SLE","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.7","","","","","33.6","","29.9","","","25.2","","","","","18.8","","","","","14.1","","12.7","11.9","11.3","",
"El Salvador","SLV","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3","","","","","13.4","","12.6","","","11.7","","","","","10.3","","","","","9","","8.6","8.4","8.2","",
"San Marino","SMR","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia, Fed. Rep.","SOM","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.8","","","","","41.2","","40.9","","","40.6","","","","","40.1","","","","","39.8","","39.6","39.6","39.7","",
"Sub-Saharan Africa (excluding high income)","SSA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4392485711312","","","","","15.4788008655299","","14.4721889911291","","","13.1447246837282","","","","","11.3243180406347","","","","","9.81640378003876","","9.3570107484602","9.12936264172083","8.91456298377112","",
"South Sudan","SSD","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4408358387968","","","","","15.4802834607207","","14.4736489355587","","","13.14615597342","","","","","11.3255942390769","","","","","9.81754488328562","","9.35827211426731","9.13059181126658","8.91576180265913","",
"Small states","SST","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5611126131483","","","","","30.3846015372364","","29.3087641758919","","","27.8721941198464","","","","","25.9277130749977","","","","","24.5050495342644","","23.9198084760568","23.6585142184741","23.4573801996054","",
"Sao Tome and Principe","STP","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","","","","","6.9","","7","","","7.2","","","","","7.5","","","","","7.9","","8.1","8.1","8.3","",
"Suriname","SUR","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8","","","","","31.8","","31.5","","","31","","","","","30.3","","","","","29.7","","29.6","29.6","29.5","",
"Slovenia","SVN","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1","","","","","23.4","","23.1","","","22.7","","","","","21.9","","","","","21.4","","21.2","21","20.9","",
"Sweden","SWE","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.5","","","","","40.8","","38.1","","","33.9","","","","","28.2","","","","","23.5","","21.8","21","20.3","",
"Eswatini","SWZ","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7","","","","","10.7","","10.7","","","10.8","","","","","11","","","","","11.3","","11.4","11.4","11.5","",
"Sint Maarten (Dutch part)","SXM","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.5","","","","","24.7","","23.7","","","22.3","","","","","20.3","","","","","18.6","","17.8","17.6","17.3","",
"Syrian Arab Republic","SYR","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7","","","","","9.8","","9.6","","","9.1","","","","","8.4","","","","","7.9","","7.7","7.5","7.4","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5939174403645","","","","","28.1089740688663","","27.5572283859719","","","26.8404076703158","","","","","25.7519949125091","","","","","24.6538928882908","","24.2698797792179","24.1107982319694","23.8999807054939","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.9144366493262","","","","","34.8669790494933","","33.7286332978695","","","32.0437998725962","","","","","29.7028387061003","","","","","27.6972183416532","","26.9208246878798","26.584652098451","26.2492510627073","",
"Togo","TGO","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3","","","","","12.3","","11.3","","","10","","","","","8.2","","","","","6.8","","6.3","6.1","5.8","",
"Thailand","THA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.1","","","","","24.7","","23.7","","","22.6","","","","","20.8","","","","","19","","18.4","18.1","17.8","",
"Tajikistan","TJK","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4","","","","","11.6","","10.7","","","9.4","","","","","7.7","","","","","6.3","","5.8","5.6","5.4","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6514425853689","","","","","20.861726691267","","19.8657178053816","","","18.5072830868426","","","","","16.4789781171095","","","","","14.7378005228838","","14.0965963817007","13.850283049179","13.5297384495705","",
"Timor-Leste","TLS","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.9","","","","","47","","47.3","","","47.6","","","","","47.9","","","","","48.5","","48.6","48.8","48.8","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6224686692186","","","","","25.6848987372885","","24.7573424077411","","","23.4582721349376","","","","","21.6884227212264","","","","","20.2233351791714","","19.7578204034042","19.5284225866285","19.3315006856538","",
"Tonga","TON","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","","","","","32.7","","32.6","","","32.5","","","","","32.3","","","","","32.2","","32","32","32.1","",
"South Asia (IDA & IBRD)","TSA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5848984449149","","","","","46.9138834232186","","43.4301844123726","","","38.9631888198087","","","","","32.3316849657226","","","","","27.1008172572323","","25.3375249045149","24.4771067407695","23.6104808866742","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4408358387968","","","","","15.4802834607207","","14.4736489355587","","","13.14615597342","","","","","11.3255942390769","","","","","9.81754488328562","","9.35827211426731","9.13059181126659","8.91576180265913","",
"Trinidad and Tobago","TTO","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9","","","","","30.9","","30.1","","","29","","","","","27.3","","","","","25.7","","25.2","24.8","24.4","",
"Turkiye","TUR","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8","","","","","32.3","","31.9","","","31.8","","","","","31.5","","","","","31.2","","31.1","31.1","31.1","",
"Tuvalu","TUV","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.8","","","","","44.2","","42.8","","","41.1","","","","","38.1","","","","","35.2","","34.3","33.8","33.4","",
"Tanzania","TZA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5","","","","","21.9","","19.5","","","16.7","","","","","12.6","","","","","9.6","","8.6","8.2","7.7","",
"Uganda","UGA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6","","","","","19.1","","17.3","","","14.8","","","","","11.6","","","","","9.1","","8.3","7.9","7.5","",
"Ukraine","UKR","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","","","","","37.3","","35.6","","","33.1","","","","","29.3","","","","","26.1","","24.9","24.3","23.7","",
"Upper middle income","UMC","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0136921306358","","","","","26.2685350433944","","25.6290370349503","","","24.7803512812974","","","","","23.518879587327","","","","","22.3171617435796","","21.9033981487011","21.7316438254354","21.5089273435796","",
"Uruguay","URY","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5","","","","","30.8","","29.2","","","27.1","","","","","24","","","","","21.3","","20.3","19.8","19.3","",
"United States","USA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.6","","","","","31.9","","29.7","","","26.5","","","","","22","","","","","18.3","","17","16.4","15.8","",
"Uzbekistan","UZB","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.9","","","","","25.6","","24.3","","","22.4","","","","","19.8","","","","","17.7","","17","16.6","16.3","",
"St. Vincent and the Grenadines","VCT","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9","","","","","29.1","","27.8","","","26.5","","","","","24.2","","","","","22.4","","21.7","21.4","21.1","",
"Vanuatu","VUT","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.4","","","","","26.7","","26.4","","","26","","","","","25.3","","","","","25.1","","25","24.8","24.9","",
"World","WLD","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.83859805275","","","","","30.9358843956738","","29.4611190064059","","","27.4839704885299","","","","","24.5354551334116","","","","","22.0167018779899","","21.1306496277711","20.7085863744146","20.2754776913217","",
"Samoa","WSM","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","","","","","34.1","","32.7","","","30.7","","","","","27.6","","","","","24.9","","24.1","23.5","23.1","",
"Kosovo","XKX","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.6","","","","","22.8","","22.8","","","23","","","","","23.2","","","","","23.4","","23.5","23.6","23.7","",
"Zambia","ZMB","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8","","","","","18.3","","17.8","","","17","","","","","15.9","","","","","14.9","","14.6","14.4","14.3","",
"Zimbabwe","ZWE","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3","","","","","18.4","","17.3","","","15.9","","","","","13.9","","","","","12.2","","11.6","11.3","11","",
