STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ITA,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,23.79615784,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Italy,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JAM,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,31.10013008,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Jamaica,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JPN,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,12.94767094,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Japan,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,29.33435059,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Jordan,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,32.09503555,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Kazakhstan,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2004,75.16048431,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Togo,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TON,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2004,9.97274303,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Tonga,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TTO,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2004,52.94176102,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Trinidad and Tobago,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUN,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2004,41.51860428,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Tunisia,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUR,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2004,20.18101692,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Türkiye,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TKM,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2004,72.19020081,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Turkmenistan,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUV,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2004,1.48584533,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Tuvalu,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UGA,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2004,38.37801743,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uganda,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UKR,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2004,41.40994263,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ukraine,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARE,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2004,30.40838051,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,United Arab Emirates,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GBR,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2004,14.69727612,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,United Kingdom,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,USA,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2004,13.973526,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,United States,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2004,24.29566574,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAK,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2012,61.15657806,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Pakistan,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PLW,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2012,16.6182518,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Palau,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAN,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2012,34.78495407,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Panama,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PNG,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2012,9.22092819,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Papua New Guinea,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRY,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2012,46.33087158,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Paraguay,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PER,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2012,38.87478256,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Peru,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PHL,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2012,58.31450272,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Philippines,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,POL,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2012,24.26416779,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Poland,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRT,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2012,29.58329964,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Portugal,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,QAT,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2012,10.88382721,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Qatar,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGR,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2023,35.50430679,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Bulgaria,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BFA,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2023,43.82195663,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Burkina Faso,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BDI,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2023,24.48983002,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Burundi,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CPV,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2023,25.73987579,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Cabo Verde,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KHM,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2023,60.60118866,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Cambodia,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CMR,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2023,67.65119171,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Cameroon,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAN,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2023,15.20306873,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Canada,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAF,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2023,45.02304077,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Central African Republic,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TCD,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2023,51.67914963,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Chad,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHL,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2023,34.59329987,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Chile,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHN,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2023,32.17354584,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,China,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2023,14.63377953,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Colombia,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2010,78.9966507,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Afghanistan,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2010,59.96680832,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Albania,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2010,28.88244247,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Algeria,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2010,11.61872387,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Andorra,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2010,19.34375572,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Angola,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ATG,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2010,24.68379784,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Antigua and Barbuda,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2010,26.66778946,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Argentina,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2010,77.62413025,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Armenia,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUS,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2010,19.74928665,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Australia,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUT,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2010,19.23719788,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Austria,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRD,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2009,54.57839584,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Grenada,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GTM,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2009,56.9231987,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Guatemala,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GIN,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2009,72.49655914,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Guinea,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNB,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2009,53.01400757,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Guinea-Bissau,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GUY,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2009,32.84931946,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Guyana,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HTI,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2009,39.27423859,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Haiti,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
